Order ID,Date,Customer ID,Product ID,Quantity,Total Price
15706,2024-12-04,2327,182,2,629.34
15707,2025-01-25,1947,148,5,954.6
15708,2025-08-15,4786,189,5,2236.5
15709,2023-07-16,4375,190,1,44.71
15710,2023-07-31,45,120,3,653.49
15711,2025-11-11,398,77,2,818.36
15712,2024-12-17,1826,25,3,94.05
15713,2025-06-28,4651,147,5,879.1
15714,2025-03-14,4512,167,5,964.15
15715,2025-03-08,3893,2,3,410.13
15716,2024-06-19,3328,33,5,2480.95
15717,2024-06-03,547,85,5,1891
15718,2023-09-05,2048,55,4,138.96
15719,2025-08-24,4133,129,2,970.68
15720,2024-08-01,373,30,1,335.38
15721,2025-11-29,3362,191,1,48.03
15722,2023-09-22,3385,72,1,288.76
15723,2025-07-08,3149,100,5,2431.7
15724,2023-01-05,667,170,2,474.88
15725,2023-08-18,2815,187,4,1570.08
15726,2024-08-22,3508,62,1,121.43
15727,2025-12-28,932,146,4,1681.96
15728,2023-07-06,4826,44,1,401.51
15729,2023-01-28,4125,64,1,384.8
15730,2024-12-30,3336,10,5,2453.95
15731,2023-02-07,4397,120,3,653.49
15732,2024-10-05,2946,62,3,364.29
15733,2024-09-26,682,134,4,608.48
15734,2023-06-15,4530,110,2,851.88
15735,2023-10-04,4253,87,5,594.55
15736,2024-12-20,2342,195,4,1198.48
15737,2025-02-23,3783,182,2,629.34
15738,2025-01-11,3295,116,5,992.95
15739,2024-01-25,2825,12,2,940.36
15740,2023-08-06,2627,89,5,275.65
15741,2025-03-09,4592,159,1,268.72
15742,2025-12-04,2768,56,2,944.58
15743,2024-10-28,1331,82,3,1286.07
15744,2023-07-28,4061,89,5,275.65
15745,2024-02-04,3932,171,3,675.48
15746,2024-05-25,4476,171,5,1125.8
15747,2025-12-15,3978,101,5,278.75
15748,2023-02-21,3635,12,3,1410.54
15749,2025-04-05,1504,46,1,253.49
15750,2024-12-01,1314,78,3,1229.7
15751,2023-03-15,2741,170,5,1187.2
15752,2025-09-23,445,44,2,803.02
15753,2023-02-16,4024,199,1,229.24
15754,2023-01-18,1067,69,1,252.92
15755,2025-07-14,1189,67,1,462.17
15756,2023-12-10,4162,124,5,1128.55
15757,2025-05-23,4412,124,5,1128.55
15758,2023-11-17,2664,151,2,570.6
15759,2024-05-13,4296,179,4,189.56
15760,2023-01-30,4572,112,4,586
15761,2023-03-15,942,66,5,2105.55
15762,2023-05-07,641,111,5,2386.6
15763,2024-02-15,3232,143,1,55.76
15764,2024-03-08,727,94,5,2430.25
15765,2025-03-10,4559,143,3,167.28
15766,2024-10-16,824,1,1,59.44
15767,2024-01-16,836,137,3,541.53
15768,2025-04-04,1221,93,2,252.04
15769,2024-12-02,3474,72,1,288.76
15770,2024-10-08,2579,19,4,1678.28
15771,2024-06-12,2726,133,5,2321
15772,2025-11-19,1109,18,5,348.85
15773,2025-07-17,830,162,4,1535.4
15774,2024-12-29,3002,149,3,978
15775,2023-03-11,1216,28,3,1288.17
15776,2023-12-03,3209,39,1,440.72
15777,2025-11-30,4980,128,3,559.23
15778,2023-02-06,4950,27,4,1653.28
15779,2024-09-09,3904,105,4,495.64
15780,2023-01-14,2547,177,1,109.92
15781,2023-11-18,426,114,2,110.4
15782,2023-10-26,253,54,2,145.06
15783,2024-08-04,1251,88,5,881.8
15784,2024-03-22,3034,115,2,901.4
15785,2023-11-12,4358,41,5,1431.6
15786,2025-12-02,2622,168,5,1714.35
15787,2024-07-15,3981,27,2,826.64
15788,2023-08-14,944,87,4,475.64
15789,2024-02-04,4351,91,3,542.76
15790,2024-10-27,417,164,3,809.01
15791,2023-11-11,4323,101,5,278.75
15792,2025-11-26,432,75,5,482.4
15793,2024-04-27,4468,117,3,1498.59
15794,2023-07-19,198,156,3,595.35
15795,2023-05-19,1077,179,1,47.39
15796,2025-10-12,3158,178,5,1428.65
15797,2023-12-16,1420,19,4,1678.28
15798,2025-02-18,3866,99,4,416.32
15799,2024-07-10,4937,113,4,1631.04
15800,2025-05-07,684,124,3,677.13
15801,2025-06-25,4936,61,1,118.56
15802,2023-03-16,228,98,1,95.28
15803,2024-10-06,3734,128,5,932.05
15804,2024-09-18,4995,72,3,866.28
15805,2025-09-16,2091,95,1,402.95
15806,2023-10-08,3946,199,1,229.24
15807,2023-02-15,1799,16,2,497.92
15808,2023-07-08,3200,187,5,1962.6
15809,2024-06-01,3980,58,2,868.58
15810,2025-03-16,4888,20,1,66.64
15811,2025-06-04,2724,143,3,167.28
15812,2025-12-10,1666,182,1,314.67
15813,2025-06-08,935,60,1,120.24
15814,2025-05-22,1999,72,5,1443.8
15815,2023-05-06,3911,74,2,305.06
15816,2023-08-12,1071,127,3,1142.52
15817,2024-03-22,4783,156,2,396.9
15818,2023-04-04,2681,38,3,805.35
15819,2024-07-03,960,75,2,192.96
15820,2024-04-01,4828,135,3,744.15
15821,2023-11-29,157,30,1,335.38
15822,2025-03-12,2499,173,5,1834.05
15823,2025-04-06,4265,3,4,1609.88
15824,2025-09-30,2502,69,5,1264.6
15825,2025-03-22,4099,15,1,137.71
15826,2023-10-09,1470,118,4,1672.72
15827,2025-09-14,1904,116,5,992.95
15828,2025-07-12,3201,45,5,712.15
15829,2024-03-27,1281,195,3,898.86
15830,2024-06-10,239,163,5,1910.45
15831,2025-06-12,2443,36,3,1342.05
15832,2025-02-20,569,79,3,155.34
15833,2024-03-18,1490,150,5,689.1
15834,2024-01-05,4818,175,5,516.8
15835,2023-11-17,685,66,2,842.22
15836,2024-09-08,63,200,1,250.27
15837,2025-09-13,2208,168,1,342.87
15838,2024-03-29,3340,49,5,1662.15
15839,2023-03-08,4474,107,5,772.3
15840,2024-03-24,4141,79,4,207.12
15841,2023-07-15,2627,148,3,572.76
15842,2024-08-11,715,132,4,985.28
15843,2023-10-24,2780,97,1,431.88
15844,2023-02-13,2068,6,2,709.24
15845,2025-11-14,2673,70,3,664.56
15846,2024-01-29,205,104,1,35.83
15847,2023-01-14,169,87,2,237.82
15848,2024-05-16,1505,92,5,1484.7
15849,2023-02-17,4846,121,3,1272.18
15850,2024-01-30,4395,103,5,2389.8
15851,2024-11-07,4048,18,2,139.54
15852,2025-09-17,598,2,4,546.84
15853,2024-04-24,4333,54,3,217.59
15854,2025-07-06,3811,116,2,397.18
15855,2023-11-15,4817,113,5,2038.8
15856,2025-08-19,1725,161,3,1363.89
15857,2024-04-18,695,48,4,847
15858,2025-03-14,428,134,2,304.24
15859,2024-11-05,2397,91,4,723.68
15860,2025-03-26,1737,2,4,546.84
15861,2023-01-08,848,27,1,413.32
15862,2025-04-13,1286,84,2,384.98
15863,2024-06-14,4903,100,3,1459.02
15864,2023-10-11,3685,172,2,879.46
15865,2023-05-29,4600,115,2,901.4
15866,2023-02-13,1601,77,1,409.18
15867,2025-03-23,3679,191,2,96.06
15868,2025-06-11,75,91,1,180.92
15869,2023-07-22,2087,186,4,1907.8
15870,2023-08-24,2985,114,5,276
15871,2025-08-21,2239,99,4,416.32
15872,2023-02-06,3101,37,4,1890.6
15873,2025-01-01,844,53,1,232.33
15874,2024-12-13,1111,180,3,59.58
15875,2023-10-22,389,28,2,858.78
15876,2023-08-10,1498,102,3,796.29
15877,2025-08-29,2010,115,2,901.4
15878,2023-04-17,1853,145,4,1237.68
15879,2023-07-18,4377,95,1,402.95
15880,2024-11-15,2033,113,3,1223.28
15881,2023-04-18,1480,62,2,242.86
15882,2025-09-18,2864,96,3,139.56
15883,2025-05-11,4998,169,2,424.48
15884,2023-10-27,341,132,4,985.28
15885,2024-01-16,3799,182,3,944.01
15886,2025-09-14,286,31,5,2348.1
15887,2023-07-21,1955,51,3,306.48
15888,2023-07-09,2491,56,4,1889.16
15889,2024-06-09,3034,177,5,549.6
15890,2024-07-24,913,194,3,807.66
15891,2023-03-16,1806,41,4,1145.28
15892,2024-09-25,3452,53,5,1161.65
15893,2023-06-08,2628,112,5,732.5
15894,2023-11-12,2876,20,3,199.92
15895,2023-09-01,1101,55,4,138.96
15896,2025-12-17,437,71,5,172.15
15897,2024-08-26,2777,95,1,402.95
15898,2025-06-13,1561,27,2,826.64
15899,2025-11-04,4336,66,2,842.22
15900,2025-03-30,3349,98,1,95.28
15901,2023-06-15,620,50,3,994.17
15902,2025-06-24,4173,183,5,1789.6
15903,2025-06-19,4518,71,3,103.29
15904,2024-02-06,4042,120,3,653.49
15905,2024-01-18,205,43,5,278.65
15906,2023-02-06,3717,90,5,578.25
15907,2024-09-22,4465,194,5,1346.1
15908,2023-09-04,61,200,1,250.27
15909,2024-03-10,631,30,1,335.38
15910,2023-09-25,4396,27,5,2066.6
15911,2023-10-05,2742,8,3,586.98
15912,2023-05-14,1402,139,3,574.68
15913,2024-01-13,4579,151,2,570.6
15914,2025-09-25,358,137,2,361.02
15915,2025-08-30,829,3,4,1609.88
15916,2025-04-29,4719,18,1,69.77
15917,2023-03-29,4146,123,4,184.8
15918,2025-06-12,4815,142,1,407.77
15919,2024-12-28,4592,128,3,559.23
15920,2023-06-24,2757,105,2,247.82
15921,2025-01-09,2252,121,2,848.12
15922,2024-07-31,3646,43,5,278.65
15923,2023-02-09,1963,16,1,248.96
15924,2023-11-03,4696,54,1,72.53
15925,2023-08-23,3433,56,2,944.58
15926,2025-02-20,4570,97,1,431.88
15927,2025-02-16,3516,14,2,625.1
15928,2023-01-08,1262,38,4,1073.8
15929,2024-10-23,2230,171,2,450.32
15930,2023-02-09,721,122,5,2283.2
15931,2023-04-09,1497,179,4,189.56
15932,2024-11-27,3618,19,1,419.57
15933,2025-01-29,2915,178,1,285.73
15934,2024-08-31,651,181,5,2027.15
15935,2024-11-07,1891,44,3,1204.53
15936,2024-05-28,2590,24,2,245
15937,2025-11-15,667,53,5,1161.65
15938,2025-11-29,1766,13,5,1953.3
15939,2025-05-17,2038,58,5,2171.45
15940,2025-10-14,1591,55,3,104.22
15941,2024-06-24,3539,37,2,945.3
15942,2025-04-03,3350,65,2,269.4
15943,2025-12-30,2073,3,1,402.47
15944,2024-12-23,864,124,3,677.13
15945,2024-06-09,1387,93,5,630.1
15946,2023-12-17,817,73,3,293.37
15947,2025-03-24,3935,62,5,607.15
15948,2025-08-21,1643,197,2,486.28
15949,2025-05-07,1741,103,4,1911.84
15950,2025-10-11,329,115,4,1802.8
15951,2024-07-13,1329,188,5,1787.45
15952,2025-05-29,147,175,5,516.8
15953,2025-08-27,4752,89,4,220.52
15954,2024-08-17,156,88,2,352.72
15955,2023-12-01,2533,163,3,1146.27
15956,2023-10-16,81,144,3,344.1
15957,2025-09-09,4080,196,4,973.12
15958,2023-02-14,892,5,1,165.92
15959,2024-04-14,1176,114,3,165.6
15960,2023-01-08,4058,143,5,278.8
15961,2025-09-23,4392,106,5,140.8
15962,2025-10-09,3946,173,4,1467.24
15963,2023-05-10,4466,31,1,469.62
15964,2025-11-06,3554,72,5,1443.8
15965,2023-01-01,407,33,3,1488.57
15966,2025-02-21,4439,50,5,1656.95
15967,2025-07-08,4657,112,4,586
15968,2025-01-05,2723,50,4,1325.56
15969,2023-11-03,3870,103,2,955.92
15970,2025-01-25,407,115,2,901.4
15971,2023-06-23,4442,116,2,397.18
15972,2024-07-25,3814,194,3,807.66
15973,2025-07-16,3727,163,2,764.18
15974,2025-04-23,873,143,2,111.52
15975,2024-12-24,878,196,2,486.56
15976,2025-04-29,609,58,2,868.58
15977,2023-09-22,4576,98,1,95.28
15978,2023-09-05,3680,146,2,840.98
15979,2023-12-30,3998,73,4,391.16
15980,2023-10-12,1130,41,2,572.64
15981,2025-10-21,1109,84,3,577.47
15982,2023-07-30,2469,97,2,863.76
15983,2024-03-23,3299,169,2,424.48
15984,2024-04-26,1114,98,4,381.12
15985,2024-06-07,4631,27,5,2066.6
15986,2023-02-14,3952,100,5,2431.7
15987,2024-06-16,3221,51,2,204.32
15988,2025-10-24,28,47,3,375.66
15989,2025-11-20,755,81,5,311.5
15990,2025-10-29,4594,67,3,1386.51
15991,2024-09-29,4827,111,4,1909.28
15992,2023-02-16,4816,66,5,2105.55
15993,2024-03-02,2551,116,1,198.59
15994,2023-05-02,3293,128,3,559.23
15995,2025-10-04,3173,147,3,527.46
15996,2023-08-21,4181,93,4,504.08
15997,2023-05-11,2509,167,5,964.15
15998,2025-07-30,2048,187,1,392.52
15999,2025-02-27,4867,130,5,758
16000,2023-09-24,4916,193,1,23.7
16001,2025-11-28,4508,21,3,1083.36
16002,2023-07-17,2615,14,4,1250.2
16003,2024-11-17,2405,16,2,497.92
16004,2025-04-18,1764,170,3,712.32
16005,2023-07-06,3143,175,2,206.72
16006,2025-06-14,3504,198,3,1462.8
16007,2023-12-06,390,137,3,541.53
16008,2023-07-15,4665,88,3,529.08
16009,2023-04-30,742,77,5,2045.9
16010,2025-11-22,3003,117,2,999.06
16011,2025-04-17,1302,144,1,114.7
16012,2023-02-07,3102,9,3,1345.74
16013,2025-08-19,3437,12,3,1410.54
16014,2025-03-13,1143,99,4,416.32
16015,2025-12-08,652,107,5,772.3
16016,2023-05-29,3775,118,5,2090.9
16017,2023-03-04,580,153,4,986.92
16018,2024-10-22,3196,117,2,999.06
16019,2025-06-14,998,78,5,2049.5
16020,2024-02-26,759,40,3,848.46
16021,2025-07-23,4008,152,3,689.97
16022,2024-05-28,3490,11,3,461.82
16023,2023-04-11,147,177,2,219.84
16024,2023-08-16,380,102,3,796.29
16025,2025-04-05,518,81,4,249.2
16026,2024-05-03,1143,7,2,543.46
16027,2024-08-26,2061,166,1,391.09
16028,2025-09-22,224,90,2,231.3
16029,2023-04-19,3094,39,4,1762.88
16030,2023-11-05,1664,152,4,919.96
16031,2023-07-26,2034,143,3,167.28
16032,2023-10-19,3525,154,1,369.49
16033,2024-06-04,2970,166,2,782.18
16034,2023-11-07,3094,40,3,848.46
16035,2025-09-26,3387,175,4,413.44
16036,2024-06-01,3030,73,5,488.95
16037,2025-03-28,864,151,1,285.3
16038,2024-12-16,894,166,1,391.09
16039,2023-11-19,3923,13,4,1562.64
16040,2024-03-06,4357,33,1,496.19
16041,2024-07-11,877,123,4,184.8
16042,2024-05-22,2240,62,5,607.15
16043,2025-03-19,4860,112,1,146.5
16044,2024-02-02,3245,120,3,653.49
16045,2024-10-06,1142,68,4,203.76
16046,2025-04-30,2962,6,4,1418.48
16047,2023-05-28,575,45,5,712.15
16048,2025-09-06,3654,169,2,424.48
16049,2025-01-12,2902,140,5,1942
16050,2023-05-11,3901,28,2,858.78
16051,2025-10-23,1119,167,2,385.66
16052,2025-06-11,4210,122,3,1369.92
16053,2024-11-16,2050,39,5,2203.6
16054,2023-05-15,4753,7,1,271.73
16055,2025-05-21,3038,102,4,1061.72
16056,2023-12-07,2482,18,5,348.85
16057,2025-05-26,1170,166,5,1955.45
16058,2023-10-22,2452,171,2,450.32
16059,2024-04-03,321,84,1,192.49
16060,2023-04-21,2282,70,5,1107.6
16061,2024-02-21,1669,145,1,309.42
16062,2025-03-04,3860,49,1,332.43
16063,2023-12-26,180,144,4,458.8
16064,2024-10-31,2653,174,4,1742.2
16065,2023-09-25,4475,119,5,440.05
16066,2024-01-26,4031,14,3,937.65
16067,2024-05-22,793,195,3,898.86
16068,2024-03-17,3880,65,2,269.4
16069,2025-03-05,4719,68,2,101.88
16070,2024-03-14,1211,20,3,199.92
16071,2023-12-10,4973,108,4,1365.92
16072,2025-09-06,4400,38,5,1342.25
16073,2025-05-02,1497,193,4,94.8
16074,2023-11-12,1736,14,4,1250.2
16075,2023-11-01,2042,189,5,2236.5
16076,2025-01-23,1963,115,1,450.7
16077,2024-10-28,3966,54,3,217.59
16078,2023-02-20,4584,83,4,1763.28
16079,2025-03-24,3953,85,5,1891
16080,2025-06-07,2520,167,5,964.15
16081,2025-08-12,4868,1,1,59.44
16082,2024-05-16,4845,123,3,138.6
16083,2023-07-16,4842,152,2,459.98
16084,2024-12-25,3615,89,4,220.52
16085,2024-09-14,4630,40,4,1131.28
16086,2023-05-04,470,183,5,1789.6
16087,2023-07-24,3063,95,2,805.9
16088,2024-01-24,621,98,4,381.12
16089,2024-07-30,2852,15,3,413.13
16090,2023-11-27,1878,77,3,1227.54
16091,2024-07-19,4419,75,4,385.92
16092,2025-10-25,3571,187,1,392.52
16093,2024-12-07,880,114,4,220.8
16094,2023-02-21,731,105,2,247.82
16095,2025-07-13,1940,15,2,275.42
16096,2024-11-14,2303,131,2,71.54
16097,2025-10-01,4692,129,1,485.34
16098,2025-04-05,1736,177,2,219.84
16099,2025-10-11,362,33,4,1984.76
16100,2024-07-17,1204,186,3,1430.85
16101,2024-04-19,3934,87,2,237.82
16102,2024-11-14,1486,105,2,247.82
16103,2025-08-26,2562,82,3,1286.07
16104,2025-02-04,4352,58,1,434.29
16105,2024-05-09,2594,45,2,284.86
16106,2024-10-10,4664,56,1,472.29
16107,2023-05-09,903,25,4,125.4
16108,2025-04-22,4913,99,5,520.4
16109,2025-07-27,2965,25,3,94.05
16110,2025-10-17,2862,16,5,1244.8
16111,2024-07-28,2928,68,5,254.7
16112,2024-01-08,638,36,3,1342.05
16113,2024-12-17,4487,111,4,1909.28
16114,2025-01-02,4591,14,1,312.55
16115,2023-04-16,895,87,4,475.64
16116,2025-06-08,1938,30,3,1006.14
16117,2025-02-21,1736,119,4,352.04
16118,2024-09-17,151,172,1,439.73
16119,2025-06-11,2517,56,5,2361.45
16120,2023-10-04,4856,41,1,286.32
16121,2025-01-26,2482,76,4,792.44
16122,2023-08-22,1663,82,5,2143.45
16123,2025-03-28,2730,33,1,496.19
16124,2025-04-02,736,14,1,312.55
16125,2025-07-08,4049,154,5,1847.45
16126,2023-09-07,1377,15,4,550.84
16127,2025-10-19,3922,10,3,1472.37
16128,2023-04-23,4006,123,2,92.4
16129,2024-06-12,3845,96,2,93.04
16130,2023-11-08,1797,56,3,1416.87
16131,2023-07-10,3440,94,4,1944.2
16132,2024-08-24,1599,40,5,1414.1
16133,2023-04-27,2502,100,1,486.34
16134,2024-09-03,996,39,5,2203.6
16135,2025-05-14,4384,177,3,329.76
16136,2025-03-13,2802,48,5,1058.75
16137,2024-06-12,3194,180,5,99.3
16138,2025-08-21,1893,58,5,2171.45
16139,2023-10-04,2149,128,2,372.82
16140,2023-05-06,3496,151,4,1141.2
16141,2023-11-01,405,122,2,913.28
16142,2023-06-05,3757,160,1,266.02
16143,2025-01-13,4473,125,2,808.66
16144,2024-11-14,1681,168,2,685.74
16145,2023-03-27,4379,163,1,382.09
16146,2023-12-06,3081,156,4,793.8
16147,2023-04-27,2927,16,4,995.84
16148,2024-03-24,4596,59,5,248.55
16149,2024-05-19,4315,108,3,1024.44
16150,2025-09-22,2850,144,5,573.5
16151,2023-05-07,940,162,2,767.7
16152,2024-01-20,2687,77,4,1636.72
16153,2023-07-27,3306,165,3,1446.21
16154,2023-09-29,1209,36,5,2236.75
16155,2025-11-08,4650,118,3,1254.54
16156,2025-12-05,1836,184,2,89.56
16157,2025-11-20,3312,144,5,573.5
16158,2023-11-14,3476,16,1,248.96
16159,2025-10-07,385,42,3,788.37
16160,2024-05-24,3262,173,5,1834.05
16161,2024-05-31,4311,43,5,278.65
16162,2024-10-31,4819,190,4,178.84
16163,2025-04-20,3470,192,5,1888.55
16164,2023-09-08,4984,114,1,55.2
16165,2023-02-11,2321,112,5,732.5
16166,2023-02-21,4704,137,5,902.55
16167,2025-10-18,3234,163,2,764.18
16168,2023-06-15,1065,120,4,871.32
16169,2023-09-03,2762,70,1,221.52
16170,2025-01-20,2690,95,3,1208.85
16171,2023-11-11,328,140,2,776.8
16172,2023-10-30,2146,141,3,1424.07
16173,2023-12-20,24,54,4,290.12
16174,2025-09-26,1041,142,5,2038.85
16175,2025-09-19,2664,83,3,1322.46
16176,2025-11-23,2546,67,4,1848.68
16177,2024-09-29,4635,33,5,2480.95
16178,2025-01-20,4902,124,1,225.71
16179,2024-07-23,4731,43,4,222.92
16180,2024-06-30,4278,146,5,2102.45
16181,2025-11-18,1022,37,1,472.65
16182,2025-11-22,822,183,5,1789.6
16183,2025-07-10,2598,144,5,573.5
16184,2025-07-28,2731,57,2,165.36
16185,2023-04-19,4932,163,2,764.18
16186,2024-09-04,4866,95,4,1611.8
16187,2025-05-07,4433,191,4,192.12
16188,2025-02-02,2841,5,5,829.6
16189,2023-06-06,2827,170,2,474.88
16190,2024-01-29,2616,101,2,111.5
16191,2024-11-12,493,136,1,63.18
16192,2024-06-09,405,10,1,490.79
16193,2023-04-04,1951,177,5,549.6
16194,2023-08-16,900,7,4,1086.92
16195,2024-09-07,2236,29,2,250.04
16196,2023-10-12,3552,167,1,192.83
16197,2025-08-08,75,159,1,268.72
16198,2025-05-24,436,58,1,434.29
16199,2024-03-13,1137,135,1,248.05
16200,2024-01-25,3656,171,2,450.32
16201,2024-12-05,4869,182,5,1573.35
16202,2025-09-10,2487,168,3,1028.61
16203,2023-11-09,3700,66,4,1684.44
16204,2023-06-21,1323,46,4,1013.96
16205,2025-03-31,3169,73,1,97.79
16206,2025-02-18,4083,99,2,208.16
16207,2023-07-26,4465,100,2,972.68
16208,2023-06-27,717,131,4,143.08
16209,2023-06-07,1864,66,3,1263.33
16210,2025-03-11,2984,81,3,186.9
16211,2023-07-07,3863,4,4,1052.96
16212,2024-04-28,287,162,4,1535.4
16213,2025-04-15,4098,14,3,937.65
16214,2024-09-24,2547,2,4,546.84
16215,2025-06-04,924,44,5,2007.55
16216,2024-07-12,4283,159,5,1343.6
16217,2023-12-27,3989,146,1,420.49
16218,2025-03-27,896,21,4,1444.48
16219,2023-01-08,3493,37,1,472.65
16220,2023-10-11,2749,129,5,2426.7
16221,2023-10-17,3843,60,1,120.24
16222,2024-10-23,2262,83,1,440.82
16223,2025-07-31,1897,190,2,89.42
16224,2024-06-21,896,95,2,805.9
16225,2025-10-17,1727,94,2,972.1
16226,2024-10-02,2654,51,2,204.32
16227,2024-05-10,1213,9,5,2242.9
16228,2025-07-29,749,48,4,847
16229,2024-05-04,2556,156,5,992.25
16230,2024-07-16,1976,153,1,246.73
16231,2025-08-21,4921,14,1,312.55
16232,2023-02-11,793,24,2,245
16233,2024-07-15,4199,69,1,252.92
16234,2023-12-20,807,186,4,1907.8
16235,2023-09-13,1150,57,3,248.04
16236,2024-07-06,2134,101,4,223
16237,2023-02-27,3988,162,5,1919.25
16238,2025-06-24,2993,42,4,1051.16
16239,2023-05-05,4504,194,5,1346.1
16240,2024-12-07,353,137,2,361.02
16241,2025-05-21,3306,131,1,35.77
16242,2025-07-25,2603,68,2,101.88
16243,2023-04-03,1945,139,2,383.12
16244,2024-01-12,4771,21,5,1805.6
16245,2023-10-23,3413,156,5,992.25
16246,2024-07-23,4490,11,3,461.82
16247,2025-12-20,4735,178,1,285.73
16248,2024-01-22,4881,141,1,474.69
16249,2024-01-12,3963,1,1,59.44
16250,2023-11-07,956,96,5,232.6
16251,2023-01-11,936,148,4,763.68
16252,2025-10-07,3669,3,4,1609.88
16253,2023-05-12,2444,192,3,1133.13
16254,2024-07-03,1836,162,3,1151.55
16255,2025-01-27,3876,161,5,2273.15
16256,2025-09-28,1167,23,4,604.44
16257,2024-06-10,1772,143,5,278.8
16258,2024-08-06,945,73,3,293.37
16259,2025-11-06,2999,3,3,1207.41
16260,2025-06-19,3366,165,3,1446.21
16261,2025-02-28,1311,5,2,331.84
16262,2024-04-24,2292,69,4,1011.68
16263,2023-11-11,2496,196,2,486.56
16264,2023-05-08,4285,192,3,1133.13
16265,2025-10-31,4757,95,2,805.9
16266,2023-12-31,2785,43,5,278.65
16267,2024-09-03,1528,197,3,729.42
16268,2024-12-05,1120,178,1,285.73
16269,2023-01-29,4635,3,3,1207.41
16270,2024-04-28,1256,170,3,712.32
16271,2025-09-20,4359,183,3,1073.76
16272,2023-10-12,1909,46,5,1267.45
16273,2024-11-22,4674,24,2,245
16274,2025-08-09,3920,143,1,55.76
16275,2023-04-06,3930,127,2,761.68
16276,2024-01-01,1276,71,3,103.29
16277,2024-09-19,896,72,4,1155.04
16278,2025-08-29,1815,49,2,664.86
16279,2024-02-12,3802,133,5,2321
16280,2025-12-18,2320,83,5,2204.1
16281,2023-09-06,1795,7,3,815.19
16282,2024-02-18,68,112,5,732.5
16283,2024-01-24,4819,142,4,1631.08
16284,2023-06-01,3067,136,3,189.54
16285,2023-01-02,1233,90,4,462.6
16286,2024-01-30,1371,70,5,1107.6
16287,2023-04-25,1274,198,3,1462.8
16288,2025-12-07,4630,130,4,606.4
16289,2024-06-30,3422,68,1,50.94
16290,2023-07-10,354,194,4,1076.88
16291,2025-08-18,4695,109,3,876.36
16292,2024-12-18,3575,158,1,296.74
16293,2024-07-15,932,105,3,371.73
16294,2024-02-11,2261,171,2,450.32
16295,2023-10-21,1923,185,4,877.64
16296,2023-03-03,80,21,3,1083.36
16297,2023-11-29,570,87,3,356.73
16298,2023-04-11,540,189,1,447.3
16299,2024-07-24,2850,200,1,250.27
16300,2025-07-24,3613,125,3,1212.99
16301,2025-11-03,3850,132,4,985.28
16302,2025-06-04,681,167,2,385.66
16303,2024-01-22,1947,96,5,232.6
16304,2024-08-15,3705,97,4,1727.52
16305,2024-11-06,1304,101,5,278.75
16306,2023-07-21,410,150,1,137.82
16307,2023-12-14,688,158,4,1186.96
16308,2025-08-25,1970,197,2,486.28
16309,2024-06-07,1912,100,2,972.68
16310,2025-12-10,3061,49,4,1329.72
16311,2025-01-15,4296,112,2,293
16312,2024-10-18,302,116,1,198.59
16313,2025-05-30,983,162,2,767.7
16314,2023-07-31,1016,173,4,1467.24
16315,2025-03-03,4566,142,5,2038.85
16316,2024-11-22,3654,135,1,248.05
16317,2023-10-25,2007,64,2,769.6
16318,2025-03-18,1892,26,4,1214.44
16319,2024-07-01,2506,147,3,527.46
16320,2023-02-23,4375,103,3,1433.88
16321,2023-08-29,4704,20,4,266.56
16322,2023-01-15,301,83,5,2204.1
16323,2025-05-22,124,56,1,472.29
16324,2025-08-25,3957,25,3,94.05
16325,2025-04-14,3425,11,1,153.94
16326,2024-10-23,298,159,5,1343.6
16327,2025-02-21,2848,132,4,985.28
16328,2025-09-03,1376,69,3,758.76
16329,2025-01-23,517,197,1,243.14
16330,2023-08-31,651,196,2,486.56
16331,2024-11-06,4692,124,2,451.42
16332,2025-12-24,92,55,1,34.74
16333,2024-04-26,511,95,1,402.95
16334,2023-07-15,4725,99,5,520.4
16335,2024-07-10,687,200,3,750.81
16336,2025-08-26,3518,194,5,1346.1
16337,2025-04-20,934,3,4,1609.88
16338,2023-04-23,3140,68,2,101.88
16339,2023-04-26,1212,103,2,955.92
16340,2024-09-05,863,73,2,195.58
16341,2023-12-15,2143,57,5,413.4
16342,2024-04-20,1170,163,2,764.18
16343,2024-09-20,2112,184,3,134.34
16344,2025-10-11,1536,147,3,527.46
16345,2024-07-29,862,96,2,93.04
16346,2025-06-14,4476,77,1,409.18
16347,2025-12-28,343,200,2,500.54
16348,2025-03-25,2554,8,5,978.3
16349,2023-07-02,3941,81,2,124.6
16350,2024-07-13,3236,7,4,1086.92
16351,2024-11-16,3367,95,3,1208.85
16352,2024-08-09,1769,32,1,478.46
16353,2023-06-05,1827,164,1,269.67
16354,2023-12-18,3360,62,4,485.72
16355,2025-03-22,3929,76,1,198.11
16356,2023-12-03,674,156,3,595.35
16357,2023-08-31,1414,42,5,1313.95
16358,2023-02-01,2934,34,2,917.74
16359,2023-04-09,304,80,2,503.14
16360,2023-07-07,1914,182,1,314.67
16361,2025-02-28,48,100,2,972.68
16362,2024-10-03,1899,16,3,746.88
16363,2023-01-23,246,69,4,1011.68
16364,2023-06-26,4444,36,4,1789.4
16365,2024-01-23,4010,51,3,306.48
16366,2024-09-13,2830,119,2,176.02
16367,2024-04-19,2322,109,3,876.36
16368,2024-08-01,1197,186,4,1907.8
16369,2023-12-05,3939,190,3,134.13
